index,unit1_rgb,unit1_beam
5858,../scenario23_dev/unit1/camera_data/image_BS1_6475_17_45_23.jpg,15
1411,../scenario23_dev/unit1/camera_data/image_BS1_1411_17_02_16.jpg,17
7878,../scenario23_dev/unit1/camera_data/image_BS1_8495_17_50_57.jpg,26
10578,../scenario23_dev/unit1/camera_data/image_BS1_11195_17_59_23.jpg,5
2513,../scenario23_dev/unit1/camera_data/image_BS1_2513_17_05_19.jpg,15
251,../scenario23_dev/unit1/camera_data/image_BS1_251_16_59_14.jpg,11
7569,../scenario23_dev/unit1/camera_data/image_BS1_8186_17_50_04.jpg,15
4423,../scenario23_dev/unit1/camera_data/image_BS1_5040_17_13_50.jpg,24
1756,../scenario23_dev/unit1/camera_data/image_BS1_1756_17_03_24.jpg,16
1207,../scenario23_dev/unit1/camera_data/image_BS1_1207_17_01_43.jpg,9
8968,../scenario23_dev/unit1/camera_data/image_BS1_9585_17_54_58.jpg,17
11302,../scenario23_dev/unit1/camera_data/image_BS1_11919_18_02_07.jpg,18
7968,../scenario23_dev/unit1/camera_data/image_BS1_8585_17_52_02.jpg,11
1620,../scenario23_dev/unit1/camera_data/image_BS1_1620_17_02_51.jpg,15
7790,../scenario23_dev/unit1/camera_data/image_BS1_8407_17_50_45.jpg,24
459,../scenario23_dev/unit1/camera_data/image_BS1_459_16_59_42.jpg,15
2207,../scenario23_dev/unit1/camera_data/image_BS1_2207_17_04_32.jpg,19
6307,../scenario23_dev/unit1/camera_data/image_BS1_6924_17_46_36.jpg,15
9944,../scenario23_dev/unit1/camera_data/image_BS1_10561_17_57_42.jpg,17
737,../scenario23_dev/unit1/camera_data/image_BS1_737_17_00_28.jpg,20
7235,../scenario23_dev/unit1/camera_data/image_BS1_7852_17_49_07.jpg,17
8721,../scenario23_dev/unit1/camera_data/image_BS1_9338_17_54_22.jpg,17
6465,../scenario23_dev/unit1/camera_data/image_BS1_7082_17_47_09.jpg,19
3797,../scenario23_dev/unit1/camera_data/image_BS1_3797_17_09_04.jpg,12
1987,../scenario23_dev/unit1/camera_data/image_BS1_1987_17_03_58.jpg,11
6030,../scenario23_dev/unit1/camera_data/image_BS1_6647_17_45_47.jpg,16
4017,../scenario23_dev/unit1/camera_data/image_BS1_4634_17_12_37.jpg,14
8909,../scenario23_dev/unit1/camera_data/image_BS1_9526_17_54_49.jpg,17
1855,../scenario23_dev/unit1/camera_data/image_BS1_1855_17_03_39.jpg,15
5747,../scenario23_dev/unit1/camera_data/image_BS1_6364_17_45_08.jpg,17
3245,../scenario23_dev/unit1/camera_data/image_BS1_3245_17_07_16.jpg,20
3602,../scenario23_dev/unit1/camera_data/image_BS1_3602_17_08_34.jpg,15
10877,../scenario23_dev/unit1/camera_data/image_BS1_11494_18_00_41.jpg,2
4249,../scenario23_dev/unit1/camera_data/image_BS1_4866_17_13_23.jpg,15
7631,../scenario23_dev/unit1/camera_data/image_BS1_8248_17_50_14.jpg,3
10045,../scenario23_dev/unit1/camera_data/image_BS1_10662_17_57_58.jpg,17
9175,../scenario23_dev/unit1/camera_data/image_BS1_9792_17_55_30.jpg,17
4020,../scenario23_dev/unit1/camera_data/image_BS1_4637_17_12_38.jpg,14
7760,../scenario23_dev/unit1/camera_data/image_BS1_8377_17_50_40.jpg,22
7918,../scenario23_dev/unit1/camera_data/image_BS1_8535_17_51_13.jpg,25
1500,../scenario23_dev/unit1/camera_data/image_BS1_1500_17_02_30.jpg,17
6367,../scenario23_dev/unit1/camera_data/image_BS1_6984_17_46_51.jpg,17
9423,../scenario23_dev/unit1/camera_data/image_BS1_10040_17_56_08.jpg,17
7167,../scenario23_dev/unit1/camera_data/image_BS1_7784_17_48_58.jpg,11
8422,../scenario23_dev/unit1/camera_data/image_BS1_9039_17_53_37.jpg,20
8682,../scenario23_dev/unit1/camera_data/image_BS1_9299_17_54_16.jpg,17
9140,../scenario23_dev/unit1/camera_data/image_BS1_9757_17_55_25.jpg,17
4838,../scenario23_dev/unit1/camera_data/image_BS1_5455_17_14_58.jpg,20
9322,../scenario23_dev/unit1/camera_data/image_BS1_9939_17_55_52.jpg,17
4526,../scenario23_dev/unit1/camera_data/image_BS1_5143_17_14_07.jpg,17
7852,../scenario23_dev/unit1/camera_data/image_BS1_8469_17_50_53.jpg,25
10965,../scenario23_dev/unit1/camera_data/image_BS1_11582_18_00_56.jpg,2
11075,../scenario23_dev/unit1/camera_data/image_BS1_11692_18_01_12.jpg,2
1169,../scenario23_dev/unit1/camera_data/image_BS1_1169_17_01_38.jpg,14
3254,../scenario23_dev/unit1/camera_data/image_BS1_3254_17_07_17.jpg,20
2718,../scenario23_dev/unit1/camera_data/image_BS1_2718_17_05_55.jpg,16
5586,../scenario23_dev/unit1/camera_data/image_BS1_6203_17_44_46.jpg,16
4254,../scenario23_dev/unit1/camera_data/image_BS1_4871_17_13_23.jpg,17
4097,../scenario23_dev/unit1/camera_data/image_BS1_4714_17_12_54.jpg,16
8750,../scenario23_dev/unit1/camera_data/image_BS1_9367_17_54_26.jpg,17
2355,../scenario23_dev/unit1/camera_data/image_BS1_2355_17_04_55.jpg,12
10264,../scenario23_dev/unit1/camera_data/image_BS1_10881_17_58_30.jpg,18
5769,../scenario23_dev/unit1/camera_data/image_BS1_6386_17_45_11.jpg,17
8655,../scenario23_dev/unit1/camera_data/image_BS1_9272_17_54_12.jpg,16
6707,../scenario23_dev/unit1/camera_data/image_BS1_7324_17_47_55.jpg,9
2897,../scenario23_dev/unit1/camera_data/image_BS1_2897_17_06_23.jpg,20
8173,../scenario23_dev/unit1/camera_data/image_BS1_8790_17_52_51.jpg,17
9486,../scenario23_dev/unit1/camera_data/image_BS1_10103_17_56_18.jpg,17
537,../scenario23_dev/unit1/camera_data/image_BS1_537_16_59_52.jpg,22
877,../scenario23_dev/unit1/camera_data/image_BS1_877_17_00_50.jpg,17
6635,../scenario23_dev/unit1/camera_data/image_BS1_7252_17_47_46.jpg,17
5920,../scenario23_dev/unit1/camera_data/image_BS1_6537_17_45_32.jpg,15
3932,../scenario23_dev/unit1/camera_data/image_BS1_4549_17_12_23.jpg,15
11260,../scenario23_dev/unit1/camera_data/image_BS1_11877_18_02_01.jpg,17
3424,../scenario23_dev/unit1/camera_data/image_BS1_3424_17_07_43.jpg,15
1736,../scenario23_dev/unit1/camera_data/image_BS1_1736_17_03_18.jpg,14
10352,../scenario23_dev/unit1/camera_data/image_BS1_10969_17_58_49.jpg,14
9285,../scenario23_dev/unit1/camera_data/image_BS1_9902_17_55_47.jpg,17
37,../scenario23_dev/unit1/camera_data/image_BS1_37_16_58_46.jpg,19
10827,../scenario23_dev/unit1/camera_data/image_BS1_11444_18_00_33.jpg,2
6585,../scenario23_dev/unit1/camera_data/image_BS1_7202_17_47_39.jpg,7
1556,../scenario23_dev/unit1/camera_data/image_BS1_1556_17_02_38.jpg,17
6477,../scenario23_dev/unit1/camera_data/image_BS1_7094_17_47_11.jpg,19
9371,../scenario23_dev/unit1/camera_data/image_BS1_9988_17_56_01.jpg,19
11155,../scenario23_dev/unit1/camera_data/image_BS1_11772_18_01_44.jpg,4
5515,../scenario23_dev/unit1/camera_data/image_BS1_6132_17_44_36.jpg,21
4447,../scenario23_dev/unit1/camera_data/image_BS1_5064_17_13_53.jpg,15
8281,../scenario23_dev/unit1/camera_data/image_BS1_8898_17_53_07.jpg,6
6458,../scenario23_dev/unit1/camera_data/image_BS1_7075_17_47_08.jpg,19
9295,../scenario23_dev/unit1/camera_data/image_BS1_9912_17_55_48.jpg,17
5415,../scenario23_dev/unit1/camera_data/image_BS1_6032_17_16_36.jpg,13
2731,../scenario23_dev/unit1/camera_data/image_BS1_2731_17_05_58.jpg,14
5432,../scenario23_dev/unit1/camera_data/image_BS1_6049_17_16_38.jpg,15
9320,../scenario23_dev/unit1/camera_data/image_BS1_9937_17_55_52.jpg,17
955,../scenario23_dev/unit1/camera_data/image_BS1_955_17_01_03.jpg,20
1572,../scenario23_dev/unit1/camera_data/image_BS1_1572_17_02_42.jpg,15
8882,../scenario23_dev/unit1/camera_data/image_BS1_9499_17_54_46.jpg,17
1339,../scenario23_dev/unit1/camera_data/image_BS1_1339_17_02_03.jpg,17
1891,../scenario23_dev/unit1/camera_data/image_BS1_1891_17_03_44.jpg,12
68,../scenario23_dev/unit1/camera_data/image_BS1_68_16_58_50.jpg,18
9784,../scenario23_dev/unit1/camera_data/image_BS1_10401_17_57_02.jpg,17
2052,../scenario23_dev/unit1/camera_data/image_BS1_2052_17_04_08.jpg,16
2491,../scenario23_dev/unit1/camera_data/image_BS1_2491_17_05_16.jpg,11
7154,../scenario23_dev/unit1/camera_data/image_BS1_7771_17_48_56.jpg,15
10339,../scenario23_dev/unit1/camera_data/image_BS1_10956_17_58_47.jpg,14
883,../scenario23_dev/unit1/camera_data/image_BS1_883_17_00_51.jpg,17
8090,../scenario23_dev/unit1/camera_data/image_BS1_8707_17_52_37.jpg,17
6985,../scenario23_dev/unit1/camera_data/image_BS1_7602_17_48_33.jpg,20
1573,../scenario23_dev/unit1/camera_data/image_BS1_1573_17_02_42.jpg,15
1874,../scenario23_dev/unit1/camera_data/image_BS1_1874_17_03_41.jpg,14
11163,../scenario23_dev/unit1/camera_data/image_BS1_11780_18_01_45.jpg,4
6909,../scenario23_dev/unit1/camera_data/image_BS1_7526_17_48_23.jpg,14
7774,../scenario23_dev/unit1/camera_data/image_BS1_8391_17_50_43.jpg,22
2628,../scenario23_dev/unit1/camera_data/image_BS1_2628_17_05_41.jpg,19
8863,../scenario23_dev/unit1/camera_data/image_BS1_9480_17_54_42.jpg,17
4880,../scenario23_dev/unit1/camera_data/image_BS1_5497_17_15_03.jpg,9
6669,../scenario23_dev/unit1/camera_data/image_BS1_7286_17_47_50.jpg,25
2411,../scenario23_dev/unit1/camera_data/image_BS1_2411_17_05_03.jpg,15
2283,../scenario23_dev/unit1/camera_data/image_BS1_2283_17_04_44.jpg,12
5081,../scenario23_dev/unit1/camera_data/image_BS1_5698_17_15_36.jpg,15
8325,../scenario23_dev/unit1/camera_data/image_BS1_8942_17_53_13.jpg,21
5532,../scenario23_dev/unit1/camera_data/image_BS1_6149_17_44_38.jpg,20
9396,../scenario23_dev/unit1/camera_data/image_BS1_10013_17_56_04.jpg,18
5478,../scenario23_dev/unit1/camera_data/image_BS1_6095_17_16_47.jpg,17
3177,../scenario23_dev/unit1/camera_data/image_BS1_3177_17_07_06.jpg,12
4517,../scenario23_dev/unit1/camera_data/image_BS1_5134_17_14_06.jpg,20
309,../scenario23_dev/unit1/camera_data/image_BS1_309_16_59_22.jpg,17
147,../scenario23_dev/unit1/camera_data/image_BS1_147_16_59_01.jpg,17
5735,../scenario23_dev/unit1/camera_data/image_BS1_6352_17_45_06.jpg,17
6502,../scenario23_dev/unit1/camera_data/image_BS1_7119_17_47_14.jpg,20
2813,../scenario23_dev/unit1/camera_data/image_BS1_2813_17_06_10.jpg,11
5288,../scenario23_dev/unit1/camera_data/image_BS1_5905_17_16_16.jpg,14
3661,../scenario23_dev/unit1/camera_data/image_BS1_3661_17_08_42.jpg,15
3016,../scenario23_dev/unit1/camera_data/image_BS1_3016_17_06_41.jpg,19
9303,../scenario23_dev/unit1/camera_data/image_BS1_9920_17_55_50.jpg,17
8600,../scenario23_dev/unit1/camera_data/image_BS1_9217_17_54_04.jpg,17
9862,../scenario23_dev/unit1/camera_data/image_BS1_10479_17_57_13.jpg,17
29,../scenario23_dev/unit1/camera_data/image_BS1_29_16_58_45.jpg,19
8004,../scenario23_dev/unit1/camera_data/image_BS1_8621_17_52_24.jpg,16
9263,../scenario23_dev/unit1/camera_data/image_BS1_9880_17_55_44.jpg,17
3979,../scenario23_dev/unit1/camera_data/image_BS1_4596_17_12_30.jpg,12
10075,../scenario23_dev/unit1/camera_data/image_BS1_10692_17_58_03.jpg,17
9436,../scenario23_dev/unit1/camera_data/image_BS1_10053_17_56_10.jpg,17
10480,../scenario23_dev/unit1/camera_data/image_BS1_11097_17_59_07.jpg,15
1064,../scenario23_dev/unit1/camera_data/image_BS1_1064_17_01_20.jpg,14
9314,../scenario23_dev/unit1/camera_data/image_BS1_9931_17_55_51.jpg,17
4414,../scenario23_dev/unit1/camera_data/image_BS1_5031_17_13_48.jpg,19
3087,../scenario23_dev/unit1/camera_data/image_BS1_3087_17_06_53.jpg,15
5091,../scenario23_dev/unit1/camera_data/image_BS1_5708_17_15_38.jpg,19
5373,../scenario23_dev/unit1/camera_data/image_BS1_5990_17_16_30.jpg,17
8992,../scenario23_dev/unit1/camera_data/image_BS1_9609_17_55_02.jpg,17
10244,../scenario23_dev/unit1/camera_data/image_BS1_10861_17_58_27.jpg,18
4140,../scenario23_dev/unit1/camera_data/image_BS1_4757_17_13_02.jpg,15
5933,../scenario23_dev/unit1/camera_data/image_BS1_6550_17_45_34.jpg,15
8101,../scenario23_dev/unit1/camera_data/image_BS1_8718_17_52_39.jpg,16
9410,../scenario23_dev/unit1/camera_data/image_BS1_10027_17_56_06.jpg,17
2930,../scenario23_dev/unit1/camera_data/image_BS1_2930_17_06_28.jpg,19
8039,../scenario23_dev/unit1/camera_data/image_BS1_8656_17_52_30.jpg,16
10982,../scenario23_dev/unit1/camera_data/image_BS1_11599_18_00_58.jpg,2
7155,../scenario23_dev/unit1/camera_data/image_BS1_7772_17_48_56.jpg,15
9088,../scenario23_dev/unit1/camera_data/image_BS1_9705_17_55_17.jpg,17
1665,../scenario23_dev/unit1/camera_data/image_BS1_1665_17_02_57.jpg,19
10805,../scenario23_dev/unit1/camera_data/image_BS1_11422_18_00_29.jpg,2
5522,../scenario23_dev/unit1/camera_data/image_BS1_6139_17_44_37.jpg,21
4621,../scenario23_dev/unit1/camera_data/image_BS1_5238_17_14_23.jpg,12
3786,../scenario23_dev/unit1/camera_data/image_BS1_3786_17_09_03.jpg,12
930,../scenario23_dev/unit1/camera_data/image_BS1_930_17_00_59.jpg,14
310,../scenario23_dev/unit1/camera_data/image_BS1_310_16_59_22.jpg,17
793,../scenario23_dev/unit1/camera_data/image_BS1_793_17_00_38.jpg,19
10811,../scenario23_dev/unit1/camera_data/image_BS1_11428_18_00_30.jpg,2
2054,../scenario23_dev/unit1/camera_data/image_BS1_2054_17_04_09.jpg,15
11045,../scenario23_dev/unit1/camera_data/image_BS1_11662_18_01_07.jpg,2
4962,../scenario23_dev/unit1/camera_data/image_BS1_5579_17_15_18.jpg,15
9757,../scenario23_dev/unit1/camera_data/image_BS1_10374_17_56_57.jpg,17
7943,../scenario23_dev/unit1/camera_data/image_BS1_8560_17_51_53.jpg,28
8107,../scenario23_dev/unit1/camera_data/image_BS1_8724_17_52_40.jpg,16
7125,../scenario23_dev/unit1/camera_data/image_BS1_7742_17_48_52.jpg,8
4330,../scenario23_dev/unit1/camera_data/image_BS1_4947_17_13_36.jpg,20
521,../scenario23_dev/unit1/camera_data/image_BS1_521_16_59_50.jpg,18
3531,../scenario23_dev/unit1/camera_data/image_BS1_3531_17_08_22.jpg,17
10519,../scenario23_dev/unit1/camera_data/image_BS1_11136_17_59_14.jpg,6
2506,../scenario23_dev/unit1/camera_data/image_BS1_2506_17_05_18.jpg,14
6113,../scenario23_dev/unit1/camera_data/image_BS1_6730_17_45_59.jpg,16
4611,../scenario23_dev/unit1/camera_data/image_BS1_5228_17_14_21.jpg,14
4538,../scenario23_dev/unit1/camera_data/image_BS1_5155_17_14_09.jpg,12
1391,../scenario23_dev/unit1/camera_data/image_BS1_1391_17_02_13.jpg,17
7493,../scenario23_dev/unit1/camera_data/image_BS1_8110_17_49_52.jpg,25
35,../scenario23_dev/unit1/camera_data/image_BS1_35_16_58_46.jpg,19
2550,../scenario23_dev/unit1/camera_data/image_BS1_2550_17_05_30.jpg,15
9168,../scenario23_dev/unit1/camera_data/image_BS1_9785_17_55_29.jpg,17
713,../scenario23_dev/unit1/camera_data/image_BS1_713_17_00_25.jpg,6
10395,../scenario23_dev/unit1/camera_data/image_BS1_11012_17_58_55.jpg,16
9238,../scenario23_dev/unit1/camera_data/image_BS1_9855_17_55_40.jpg,17
3120,../scenario23_dev/unit1/camera_data/image_BS1_3120_17_06_57.jpg,20
3930,../scenario23_dev/unit1/camera_data/image_BS1_4547_17_12_23.jpg,16
3569,../scenario23_dev/unit1/camera_data/image_BS1_3569_17_08_28.jpg,14
7261,../scenario23_dev/unit1/camera_data/image_BS1_7878_17_49_12.jpg,22
5636,../scenario23_dev/unit1/camera_data/image_BS1_6253_17_44_53.jpg,17
10908,../scenario23_dev/unit1/camera_data/image_BS1_11525_18_00_46.jpg,2
5879,../scenario23_dev/unit1/camera_data/image_BS1_6496_17_45_26.jpg,15
2160,../scenario23_dev/unit1/camera_data/image_BS1_2160_17_04_25.jpg,15
10316,../scenario23_dev/unit1/camera_data/image_BS1_10933_17_58_44.jpg,12
11365,../scenario23_dev/unit1/camera_data/image_BS1_11982_18_02_20.jpg,20
137,../scenario23_dev/unit1/camera_data/image_BS1_137_16_58_59.jpg,19
7025,../scenario23_dev/unit1/camera_data/image_BS1_7642_17_48_39.jpg,17
4117,../scenario23_dev/unit1/camera_data/image_BS1_4734_17_12_57.jpg,20
325,../scenario23_dev/unit1/camera_data/image_BS1_325_16_59_24.jpg,19
7309,../scenario23_dev/unit1/camera_data/image_BS1_7926_17_49_18.jpg,8
4424,../scenario23_dev/unit1/camera_data/image_BS1_5041_17_13_50.jpg,24
9451,../scenario23_dev/unit1/camera_data/image_BS1_10068_17_56_12.jpg,16
5554,../scenario23_dev/unit1/camera_data/image_BS1_6171_17_44_42.jpg,17
4531,../scenario23_dev/unit1/camera_data/image_BS1_5148_17_14_08.jpg,15
3397,../scenario23_dev/unit1/camera_data/image_BS1_3397_17_07_38.jpg,20
527,../scenario23_dev/unit1/camera_data/image_BS1_527_16_59_51.jpg,20
510,../scenario23_dev/unit1/camera_data/image_BS1_510_16_59_49.jpg,15
8178,../scenario23_dev/unit1/camera_data/image_BS1_8795_17_52_51.jpg,17
8352,../scenario23_dev/unit1/camera_data/image_BS1_8969_17_53_17.jpg,17
1453,../scenario23_dev/unit1/camera_data/image_BS1_1453_17_02_21.jpg,14
2740,../scenario23_dev/unit1/camera_data/image_BS1_2740_17_05_59.jpg,14
1765,../scenario23_dev/unit1/camera_data/image_BS1_1765_17_03_26.jpg,16
7746,../scenario23_dev/unit1/camera_data/image_BS1_8363_17_50_38.jpg,19
8536,../scenario23_dev/unit1/camera_data/image_BS1_9153_17_53_54.jpg,17
3914,../scenario23_dev/unit1/camera_data/image_BS1_3914_17_09_22.jpg,17
10472,../scenario23_dev/unit1/camera_data/image_BS1_11089_17_59_06.jpg,16
6440,../scenario23_dev/unit1/camera_data/image_BS1_7057_17_47_04.jpg,19
3502,../scenario23_dev/unit1/camera_data/image_BS1_3502_17_08_07.jpg,16
7313,../scenario23_dev/unit1/camera_data/image_BS1_7930_17_49_19.jpg,9
10759,../scenario23_dev/unit1/camera_data/image_BS1_11376_18_00_23.jpg,4
8498,../scenario23_dev/unit1/camera_data/image_BS1_9115_17_53_48.jpg,20
7518,../scenario23_dev/unit1/camera_data/image_BS1_8135_17_49_56.jpg,7
8035,../scenario23_dev/unit1/camera_data/image_BS1_8652_17_52_29.jpg,16
2433,../scenario23_dev/unit1/camera_data/image_BS1_2433_17_05_06.jpg,13
3036,../scenario23_dev/unit1/camera_data/image_BS1_3036_17_06_44.jpg,15
3675,../scenario23_dev/unit1/camera_data/image_BS1_3675_17_08_46.jpg,15
3196,../scenario23_dev/unit1/camera_data/image_BS1_3196_17_07_10.jpg,16
1638,../scenario23_dev/unit1/camera_data/image_BS1_1638_17_02_53.jpg,15
4741,../scenario23_dev/unit1/camera_data/image_BS1_5358_17_14_43.jpg,16
5459,../scenario23_dev/unit1/camera_data/image_BS1_6076_17_16_44.jpg,17
2196,../scenario23_dev/unit1/camera_data/image_BS1_2196_17_04_31.jpg,19
2642,../scenario23_dev/unit1/camera_data/image_BS1_2642_17_05_45.jpg,17
9582,../scenario23_dev/unit1/camera_data/image_BS1_10199_17_56_32.jpg,15
10383,../scenario23_dev/unit1/camera_data/image_BS1_11000_17_58_53.jpg,16
9848,../scenario23_dev/unit1/camera_data/image_BS1_10465_17_57_11.jpg,17
5426,../scenario23_dev/unit1/camera_data/image_BS1_6043_17_16_37.jpg,15
4641,../scenario23_dev/unit1/camera_data/image_BS1_5258_17_14_25.jpg,17
10291,../scenario23_dev/unit1/camera_data/image_BS1_10908_17_58_33.jpg,17
8018,../scenario23_dev/unit1/camera_data/image_BS1_8635_17_52_26.jpg,16
2941,../scenario23_dev/unit1/camera_data/image_BS1_2941_17_06_29.jpg,17
9711,../scenario23_dev/unit1/camera_data/image_BS1_10328_17_56_50.jpg,17
4266,../scenario23_dev/unit1/camera_data/image_BS1_4883_17_13_25.jpg,22
7910,../scenario23_dev/unit1/camera_data/image_BS1_8527_17_51_02.jpg,30
5753,../scenario23_dev/unit1/camera_data/image_BS1_6370_17_45_09.jpg,17
5807,../scenario23_dev/unit1/camera_data/image_BS1_6424_17_45_16.jpg,16
3392,../scenario23_dev/unit1/camera_data/image_BS1_3392_17_07_38.jpg,20
4061,../scenario23_dev/unit1/camera_data/image_BS1_4678_17_12_44.jpg,20
2788,../scenario23_dev/unit1/camera_data/image_BS1_2788_17_06_07.jpg,15
4586,../scenario23_dev/unit1/camera_data/image_BS1_5203_17_14_16.jpg,14
216,../scenario23_dev/unit1/camera_data/image_BS1_216_16_59_10.jpg,14
10463,../scenario23_dev/unit1/camera_data/image_BS1_11080_17_59_05.jpg,16
1265,../scenario23_dev/unit1/camera_data/image_BS1_1265_17_01_51.jpg,15
10620,../scenario23_dev/unit1/camera_data/image_BS1_11237_18_00_01.jpg,4
5872,../scenario23_dev/unit1/camera_data/image_BS1_6489_17_45_25.jpg,15
7806,../scenario23_dev/unit1/camera_data/image_BS1_8423_17_50_47.jpg,25
10569,../scenario23_dev/unit1/camera_data/image_BS1_11186_17_59_21.jpg,4
4245,../scenario23_dev/unit1/camera_data/image_BS1_4862_17_13_22.jpg,14
2688,../scenario23_dev/unit1/camera_data/image_BS1_2688_17_05_51.jpg,23
9599,../scenario23_dev/unit1/camera_data/image_BS1_10216_17_56_34.jpg,16
5932,../scenario23_dev/unit1/camera_data/image_BS1_6549_17_45_34.jpg,15
3206,../scenario23_dev/unit1/camera_data/image_BS1_3206_17_07_11.jpg,17
5690,../scenario23_dev/unit1/camera_data/image_BS1_6307_17_45_00.jpg,15
458,../scenario23_dev/unit1/camera_data/image_BS1_458_16_59_42.jpg,15
8423,../scenario23_dev/unit1/camera_data/image_BS1_9040_17_53_38.jpg,20
2942,../scenario23_dev/unit1/camera_data/image_BS1_2942_17_06_29.jpg,17
4906,../scenario23_dev/unit1/camera_data/image_BS1_5523_17_15_07.jpg,19
2482,../scenario23_dev/unit1/camera_data/image_BS1_2482_17_05_14.jpg,12
8158,../scenario23_dev/unit1/camera_data/image_BS1_8775_17_52_49.jpg,17
4149,../scenario23_dev/unit1/camera_data/image_BS1_4766_17_13_06.jpg,12
3228,../scenario23_dev/unit1/camera_data/image_BS1_3228_17_07_14.jpg,17
9579,../scenario23_dev/unit1/camera_data/image_BS1_10196_17_56_32.jpg,15
7,../scenario23_dev/unit1/camera_data/image_BS1_7_16_58_42.jpg,20
9136,../scenario23_dev/unit1/camera_data/image_BS1_9753_17_55_24.jpg,17
6888,../scenario23_dev/unit1/camera_data/image_BS1_7505_17_48_20.jpg,15
4136,../scenario23_dev/unit1/camera_data/image_BS1_4753_17_13_00.jpg,20
332,../scenario23_dev/unit1/camera_data/image_BS1_332_16_59_25.jpg,19
2019,../scenario23_dev/unit1/camera_data/image_BS1_2019_17_04_03.jpg,17
4301,../scenario23_dev/unit1/camera_data/image_BS1_4918_17_13_30.jpg,14
3204,../scenario23_dev/unit1/camera_data/image_BS1_3204_17_07_11.jpg,17
11217,../scenario23_dev/unit1/camera_data/image_BS1_11834_18_01_54.jpg,19
1184,../scenario23_dev/unit1/camera_data/image_BS1_1184_17_01_40.jpg,9
10800,../scenario23_dev/unit1/camera_data/image_BS1_11417_18_00_28.jpg,2
962,../scenario23_dev/unit1/camera_data/image_BS1_962_17_01_04.jpg,20
4738,../scenario23_dev/unit1/camera_data/image_BS1_5355_17_14_42.jpg,16
7463,../scenario23_dev/unit1/camera_data/image_BS1_8080_17_49_44.jpg,25
10342,../scenario23_dev/unit1/camera_data/image_BS1_10959_17_58_48.jpg,14
5364,../scenario23_dev/unit1/camera_data/image_BS1_5981_17_16_29.jpg,17
9480,../scenario23_dev/unit1/camera_data/image_BS1_10097_17_56_17.jpg,17
3814,../scenario23_dev/unit1/camera_data/image_BS1_3814_17_09_07.jpg,17
2712,../scenario23_dev/unit1/camera_data/image_BS1_2712_17_05_55.jpg,18
7809,../scenario23_dev/unit1/camera_data/image_BS1_8426_17_50_47.jpg,25
5138,../scenario23_dev/unit1/camera_data/image_BS1_5755_17_15_47.jpg,9
9509,../scenario23_dev/unit1/camera_data/image_BS1_10126_17_56_22.jpg,12
3096,../scenario23_dev/unit1/camera_data/image_BS1_3096_17_06_54.jpg,15
8927,../scenario23_dev/unit1/camera_data/image_BS1_9544_17_54_52.jpg,17
8930,../scenario23_dev/unit1/camera_data/image_BS1_9547_17_54_53.jpg,17
7114,../scenario23_dev/unit1/camera_data/image_BS1_7731_17_48_51.jpg,6
3848,../scenario23_dev/unit1/camera_data/image_BS1_3848_17_09_13.jpg,17
1374,../scenario23_dev/unit1/camera_data/image_BS1_1374_17_02_11.jpg,16
2357,../scenario23_dev/unit1/camera_data/image_BS1_2357_17_04_56.jpg,12
6697,../scenario23_dev/unit1/camera_data/image_BS1_7314_17_47_54.jpg,13
148,../scenario23_dev/unit1/camera_data/image_BS1_148_16_59_01.jpg,16
2979,../scenario23_dev/unit1/camera_data/image_BS1_2979_17_06_37.jpg,17
9670,../scenario23_dev/unit1/camera_data/image_BS1_10287_17_56_44.jpg,19
8723,../scenario23_dev/unit1/camera_data/image_BS1_9340_17_54_22.jpg,17
7811,../scenario23_dev/unit1/camera_data/image_BS1_8428_17_50_48.jpg,25
8620,../scenario23_dev/unit1/camera_data/image_BS1_9237_17_54_07.jpg,17
5351,../scenario23_dev/unit1/camera_data/image_BS1_5968_17_16_25.jpg,17
260,../scenario23_dev/unit1/camera_data/image_BS1_260_16_59_16.jpg,12
3208,../scenario23_dev/unit1/camera_data/image_BS1_3208_17_07_11.jpg,17
2959,../scenario23_dev/unit1/camera_data/image_BS1_2959_17_06_32.jpg,14
7027,../scenario23_dev/unit1/camera_data/image_BS1_7644_17_48_39.jpg,17
2658,../scenario23_dev/unit1/camera_data/image_BS1_2658_17_05_47.jpg,20
9210,../scenario23_dev/unit1/camera_data/image_BS1_9827_17_55_35.jpg,17
7123,../scenario23_dev/unit1/camera_data/image_BS1_7740_17_48_52.jpg,7
3715,../scenario23_dev/unit1/camera_data/image_BS1_3715_17_08_52.jpg,17
1115,../scenario23_dev/unit1/camera_data/image_BS1_1115_17_01_28.jpg,14
9821,../scenario23_dev/unit1/camera_data/image_BS1_10438_17_57_07.jpg,17
7660,../scenario23_dev/unit1/camera_data/image_BS1_8277_17_50_26.jpg,15
8700,../scenario23_dev/unit1/camera_data/image_BS1_9317_17_54_18.jpg,17
1733,../scenario23_dev/unit1/camera_data/image_BS1_1733_17_03_18.jpg,14
9925,../scenario23_dev/unit1/camera_data/image_BS1_10542_17_57_39.jpg,17
1436,../scenario23_dev/unit1/camera_data/image_BS1_1436_17_02_19.jpg,17
4258,../scenario23_dev/unit1/camera_data/image_BS1_4875_17_13_24.jpg,20
41,../scenario23_dev/unit1/camera_data/image_BS1_41_16_58_47.jpg,19
3011,../scenario23_dev/unit1/camera_data/image_BS1_3011_17_06_41.jpg,20
